#,INCIDENT TITLE,INCIDENT DATE,LOCATION,DESCRIPTION,CATEGORY,LATITUDE,LONGITUDE,APPROVED,VERIFIED
"667","Aqui a Emenda N° 667 destina R$ 50000,00 para Ampliação da rede de iluminação no Condomínio Nova Petrópolis","2013-01-16 00:57:00","V-Sobradinho","Emenda N° 667<BR>Valor:  R$ 50000,00 <BR>Autor: Chico Vigilante <BR>O valor será gasto em: Ampliação da rede de iluminação no Condomínio Nova Petrópolis<BR>Região do DF onde será gasto o recurso: V-Sobradinho<BR>Ação: Não informada <BR>Função: Urbanismo<BR>Subfunção: Energia Elétrica<BR>Unidade Orçamentária: AR Sobradinho","V-Sobradinho,Chico Vigilante,Urbanismo,Energia Elétrica,2013,", "-15.64275", "-47.81205",YES,YES
"668","Aqui a Emenda N° 668 destina R$ 50000,00 para Apoio à Festa dos Estados Gospel","2013-01-16 00:57:00","XII-Samambaia","Emenda N° 668<BR>Valor:  R$ 50000,00 <BR>Autor: Chico Vigilante <BR>O valor será gasto em: Apoio à Festa dos Estados Gospel<BR>Região do DF onde será gasto o recurso: XII-Samambaia<BR>Ação: Não informada <BR>Função: Cultura<BR>Subfunção: Difusão cultural<BR>Unidade Orçamentária: AR Samambaia","XII-Samambaia,Chico Vigilante,Cultura,Difusão cultural,2013,", "-15.87681", "-48.08827",YES,YES
"669","Aqui a Emenda N° 669 destina R$ 250000,00 para Ampliação das dependências administrativa e pedagógica da EC Chapadinha","2013-01-16 00:57:00","IV-Brazlândia","Emenda N° 669<BR>Valor:  R$ 250000,00 <BR>Autor: Chico Vigilante <BR>O valor será gasto em: Ampliação das dependências administrativa e pedagógica da EC Chapadinha<BR>Região do DF onde será gasto o recurso: IV-Brazlândia<BR>Ação: Não informada <BR>Função: Educação<BR>Subfunção: Educação Básica<BR>Unidade Orçamentária: SE Educação","IV-Brazlândia,Chico Vigilante,Educação,Educação Básica,2013,", "-15.66602", "-48.19779",YES,YES
"670","Aqui a Emenda N° 670 destina R$ 40000,00 para Construção de abrigo para passageiro de ônibus ","2013-01-16 00:57:00","XXIX-S.IA","Emenda N° 670<BR>Valor:  R$ 40000,00 <BR>Autor: Chico Vigilante <BR>O valor será gasto em: Construção de abrigo para passageiro de ônibus <BR>Região do DF onde será gasto o recurso: XXIX-S.IA<BR>Ação: Não informada <BR>Função: Urbanismo<BR>Subfunção: Infra-Estrutura urbana<BR>Unidade Orçamentária: DF","XXIX-S.IA,Chico Vigilante,Urbanismo,Infra-Estrutura urbana,2013,", "-15.80163", "-47.96058",YES,YES
"671","Aqui a Emenda N° 671 destina R$ 600000,00 para Execução de obras de urbanização","2013-01-16 00:57:00","XI-Cruzeiro","Emenda N° 671<BR>Valor:  R$ 600000,00 <BR>Autor: Chico Vigilante <BR>O valor será gasto em: Execução de obras de urbanização<BR>Região do DF onde será gasto o recurso: XI-Cruzeiro<BR>Ação: Não informada <BR>Função: Urbanismo<BR>Subfunção: Infra-Estrutura urbana<BR>Unidade Orçamentária: AR Cruzeiro","XI-Cruzeiro,Chico Vigilante,Urbanismo,Infra-Estrutura urbana,2013,", "-15.78926", "-47.92505",YES,YES
"672","Aqui a Emenda N° 672 destina R$ 50000,00 para Realização da Festa de Aniversário do CAUB I","2013-01-16 00:57:00","XXI-Riacho Fundo II","Emenda N° 672<BR>Valor:  R$ 50000,00 <BR>Autor: Chico Vigilante <BR>O valor será gasto em: Realização da Festa de Aniversário do CAUB I<BR>Região do DF onde será gasto o recurso: XXI-Riacho Fundo II<BR>Ação: Não informada <BR>Função: Cultura<BR>Subfunção: Difusão cultural<BR>Unidade Orçamentária: AR Riacho Fundo II","XXI-Riacho Fundo II,Chico Vigilante,Cultura,Difusão cultural,2013,", "-15.88052", "-48.00995",YES,YES
"673","Aqui a Emenda N° 673 destina R$ 800000,00 para Reforma das feiras permanentes","2013-01-16 00:57:00","DF","Emenda N° 673<BR>Valor:  R$ 800000,00 <BR>Autor: Chico Vigilante <BR>O valor será gasto em: Reforma das feiras permanentes<BR>Região do DF onde será gasto o recurso: DF<BR>Ação: Não informada <BR>Função: Urbanismo<BR>Subfunção: Infra-Estrutura urbana<BR>Unidade Orçamentária: SE Obras","DF,Chico Vigilante,Urbanismo,Infra-Estrutura urbana,2013,", "-15.77972", "-47.92972",YES,YES
"674","Aqui a Emenda N° 674 destina R$ 250000,00 para Implantação de iluminação pública","2013-01-16 00:57:00","XI-Cruzeiro","Emenda N° 674<BR>Valor:  R$ 250000,00 <BR>Autor: Chico Vigilante <BR>O valor será gasto em: Implantação de iluminação pública<BR>Região do DF onde será gasto o recurso: XI-Cruzeiro<BR>Ação: Não informada <BR>Função: Urbanismo<BR>Subfunção: Infra-Estrutura urbana<BR>Unidade Orçamentária: Novacap","XI-Cruzeiro,Chico Vigilante,Urbanismo,Infra-Estrutura urbana,2013,", "-15.78926", "-47.92505",YES,YES
"675","Aqui a Emenda N° 675 destina R$ 800000,00 para Implantação de iluminação pública","2013-01-16 00:57:00","IX-Ceilândia","Emenda N° 675<BR>Valor:  R$ 800000,00 <BR>Autor: Chico Vigilante <BR>O valor será gasto em: Implantação de iluminação pública<BR>Região do DF onde será gasto o recurso: IX-Ceilândia<BR>Ação: Não informada <BR>Função: Urbanismo<BR>Subfunção: Infra-Estrutura urbana<BR>Unidade Orçamentária: Novacap","IX-Ceilândia,Chico Vigilante,Urbanismo,Infra-Estrutura urbana,2013,", "-15.81579", "-48.11825",YES,YES
"676","Aqui a Emenda N° 676 destina R$ 400000,00 para Execução de obras de urbanização","2013-01-16 00:57:00","XV-Recanto das Emas","Emenda N° 676<BR>Valor:  R$ 400000,00 <BR>Autor: Chico Vigilante <BR>O valor será gasto em: Execução de obras de urbanização<BR>Região do DF onde será gasto o recurso: XV-Recanto das Emas<BR>Ação: Não informada <BR>Função: Urbanismo<BR>Subfunção: Infra-Estrutura urbana<BR>Unidade Orçamentária: Novacap","XV-Recanto das Emas,Chico Vigilante,Urbanismo,Infra-Estrutura urbana,2013,", "-15.90669", "-48.07214",YES,YES
"677","Aqui a Emenda N° 677 destina R$ 240000,00 para Implantação de PEC","2013-01-16 00:57:00","XI-Cruzeiro","Emenda N° 677<BR>Valor:  R$ 240000,00 <BR>Autor: Chico Vigilante <BR>O valor será gasto em: Implantação de PEC<BR>Região do DF onde será gasto o recurso: XI-Cruzeiro<BR>Ação: Não informada <BR>Função: Urbanismo<BR>Subfunção: Infra-Estrutura urbana<BR>Unidade Orçamentária: AR Cruzeiro","XI-Cruzeiro,Chico Vigilante,Urbanismo,Infra-Estrutura urbana,2013,", "-15.78926", "-47.92505",YES,YES
"678","Aqui a Emenda N° 678 destina R$ 50000,00 para Apoio à Festa Tradição e Cultura","2013-01-16 00:57:00","VI-Planaltina","Emenda N° 678<BR>Valor:  R$ 50000,00 <BR>Autor: Chico Vigilante <BR>O valor será gasto em: Apoio à Festa Tradição e Cultura<BR>Região do DF onde será gasto o recurso: VI-Planaltina<BR>Ação: Não informada <BR>Função: Cultura<BR>Subfunção: Difusão cultural<BR>Unidade Orçamentária: SE Cultura","VI-Planaltina,Chico Vigilante,Cultura,Difusão cultural,2013,", "-15.62065", "-47.65560",YES,YES
"679","Aqui a Emenda N° 679 destina R$ 200000,00 para Apoio ao evento Maior São João do Cerrado","2013-01-16 00:57:00","DF","Emenda N° 679<BR>Valor:  R$ 200000,00 <BR>Autor: Chico Vigilante <BR>O valor será gasto em: Apoio ao evento Maior São João do Cerrado<BR>Região do DF onde será gasto o recurso: DF<BR>Ação: Não informada <BR>Função: Cultura<BR>Subfunção: Difusão cultural<BR>Unidade Orçamentária: SE Cultura","DF,Chico Vigilante,Cultura,Difusão cultural,2013,", "-15.77972", "-47.92972",YES,YES
"680","Aqui a Emenda N° 680 destina R$ 70000,00 para Apoio à radio Gazeta FM","2013-01-16 00:57:00","DF","Emenda N° 680<BR>Valor:  R$ 70000,00 <BR>Autor: Wasny de Roure <BR>O valor será gasto em: Apoio à radio Gazeta FM<BR>Região do DF onde será gasto o recurso: DF<BR>Ação: Não informada <BR>Função: Cultura<BR>Subfunção: Difusão cultural<BR>Unidade Orçamentária: SE Cultura","DF,Wasny de Roure,Cultura,Difusão cultural,2013,", "-15.77972", "-47.92972",YES,YES
"681","Aqui a Emenda N° 681 destina R$ 250000,00 para Apoio à realização de eventos de quadrilhas juninas","2013-01-16 00:57:00","DF","Emenda N° 681<BR>Valor:  R$ 250000,00 <BR>Autor: Wasny de Roure <BR>O valor será gasto em: Apoio à realização de eventos de quadrilhas juninas<BR>Região do DF onde será gasto o recurso: DF<BR>Ação: Não informada <BR>Função: Cultura<BR>Subfunção: Difusão cultural<BR>Unidade Orçamentária: SE Cultura","DF,Wasny de Roure,Cultura,Difusão cultural,2013,", "-15.77972", "-47.92972",YES,YES
"682","Aqui a Emenda N° 682 destina R$ 200000,00 para Apoio ao futebol amador - Programa Boleiros","2013-01-16 00:57:00","DF","Emenda N° 682<BR>Valor:  R$ 200000,00 <BR>Autor: Wasny de Roure <BR>O valor será gasto em: Apoio ao futebol amador - Programa Boleiros<BR>Região do DF onde será gasto o recurso: DF<BR>Ação: Não informada <BR>Função: Desporto e Lazer<BR>Subfunção: Desporto Comunitário<BR>Unidade Orçamentária: SE Esporte","DF,Wasny de Roure,Desporto e Lazer,Desporto Comunitário,2013,", "-15.77972", "-47.92972",YES,YES
"683","Aqui a Emenda N° 683 destina R$ 300000,00 para Apoio a entidades de recuperação de dependentes químicos","2013-01-16 00:57:00","DF","Emenda N° 683<BR>Valor:  R$ 300000,00 <BR>Autor: Wasny de Roure <BR>O valor será gasto em: Apoio a entidades de recuperação de dependentes químicos<BR>Região do DF onde será gasto o recurso: DF<BR>Ação: Não informada <BR>Função: Assistência Social<BR>Subfunção: Ass. Comunitária<BR>Unidade Orçamentária: SE Justiça","DF,Wasny de Roure,Assistência Social,Ass. Comunitária,2013,", "-15.77972", "-47.92972",YES,YES
"684","Aqui a Emenda N° 684 destina R$ 80000,00 para Apoio às atividades do Açougue Cultural T-Bone","2013-01-16 00:57:00","I-Plano Piloto","Emenda N° 684<BR>Valor:  R$ 80000,00 <BR>Autor: Wasny de Roure <BR>O valor será gasto em: Apoio às atividades do Açougue Cultural T-Bone<BR>Região do DF onde será gasto o recurso: I-Plano Piloto<BR>Ação: Não informada <BR>Função: Cultura<BR>Subfunção: Difusão cultural<BR>Unidade Orçamentária: SE Cultura","I-Plano Piloto,Wasny de Roure,Cultura,Difusão cultural,2013,", "-15.79247", "-47.88239",YES,YES
"685","Aqui a Emenda N° 685 destina R$ 100000,00 para Apoio a Bibliotecas","2013-01-16 00:57:00","DF","Emenda N° 685<BR>Valor:  R$ 100000,00 <BR>Autor: Wasny de Roure <BR>O valor será gasto em: Apoio a Bibliotecas<BR>Região do DF onde será gasto o recurso: DF<BR>Ação: Não informada <BR>Função: Cultura<BR>Subfunção: Difusão cultural<BR>Unidade Orçamentária: SE Cultura","DF,Wasny de Roure,Cultura,Difusão cultural,2013,", "-15.77972", "-47.92972",YES,YES
"686","Aqui a Emenda N° 686 destina R$ 130000,00 para Apoio à Realização de Projetos Urbanísticos","2013-01-16 00:57:00","DF","Emenda N° 686<BR>Valor:  R$ 130000,00 <BR>Autor: Wasny de Roure <BR>O valor será gasto em: Apoio à Realização de Projetos Urbanísticos<BR>Região do DF onde será gasto o recurso: DF<BR>Ação: Não informada <BR>Função: Urbanismo<BR>Subfunção: Infra-Estrutura urbana<BR>Unidade Orçamentária: SEDHAB","DF,Wasny de Roure,Urbanismo,Infra-Estrutura urbana,2013,", "-15.77972", "-47.92972",YES,YES
"687","Aqui a Emenda N° 687 destina R$ 400000,00 para Apoio às atividades dos Conselhos Tutelares","2013-01-16 00:57:00","DF","Emenda N° 687<BR>Valor:  R$ 400000,00 <BR>Autor: Wasny de Roure <BR>O valor será gasto em: Apoio às atividades dos Conselhos Tutelares<BR>Região do DF onde será gasto o recurso: DF<BR>Ação: Não informada <BR>Função: Assistência Social<BR>Subfunção: Ass à Criança<BR>Unidade Orçamentária: SE Criança","DF,Wasny de Roure,Assistência Social,Ass à Criança,2013,", "-15.77972", "-47.92972",YES,YES
"688","Aqui a Emenda N° 688 destina R$ 300000,00 para Capacitação de pessoal em costura industrial","2013-01-16 00:57:00","DF","Emenda N° 688<BR>Valor:  R$ 300000,00 <BR>Autor: Wasny de Roure <BR>O valor será gasto em: Capacitação de pessoal em costura industrial<BR>Região do DF onde será gasto o recurso: DF<BR>Ação: Não informada <BR>Função: Assistência Social<BR>Subfunção: Ass. Comunitária<BR>Unidade Orçamentária: SE Trabalho","DF,Wasny de Roure,Assistência Social,Ass. Comunitária,2013,", "-15.77972", "-47.92972",YES,YES
"689","Aqui a Emenda N° 689 destina R$ 200000,00 para Apoio à realização do Ferrock","2013-01-16 00:57:00","DF","Emenda N° 689<BR>Valor:  R$ 200000,00 <BR>Autor: Wasny de Roure <BR>O valor será gasto em: Apoio à realização do Ferrock<BR>Região do DF onde será gasto o recurso: DF<BR>Ação: Não informada <BR>Função: Cultura<BR>Subfunção: Difusão cultural<BR>Unidade Orçamentária: SE Cultura","DF,Wasny de Roure,Cultura,Difusão cultural,2013,", "-15.77972", "-47.92972",YES,YES
"690","Aqui a Emenda N° 690 destina R$ 70000,00 para Apoio à realização da Conferência das Mulheres","2013-01-16 00:57:00","DF","Emenda N° 690<BR>Valor:  R$ 70000,00 <BR>Autor: Wasny de Roure <BR>O valor será gasto em: Apoio à realização da Conferência das Mulheres<BR>Região do DF onde será gasto o recurso: DF<BR>Ação: Não informada <BR>Função: Cultura<BR>Subfunção: Difusão cultural<BR>Unidade Orçamentária: SE Cultura","DF,Wasny de Roure,Cultura,Difusão cultural,2013,", "-15.77972", "-47.92972",YES,YES
"691","Aqui a Emenda N° 691 destina R$ 100000,00 para Apoio à realização do Festival de Música Popular","2013-01-16 00:57:00","II-Gama","Emenda N° 691<BR>Valor:  R$ 100000,00 <BR>Autor: Wasny de Roure <BR>O valor será gasto em: Apoio à realização do Festival de Música Popular<BR>Região do DF onde será gasto o recurso: II-Gama<BR>Ação: Não informada <BR>Função: Cultura<BR>Subfunção: Difusão cultural<BR>Unidade Orçamentária: SE Cultura","II-Gama,Wasny de Roure,Cultura,Difusão cultural,2013,", "-16.01498", "-48.06220",YES,YES
"692","Aqui a Emenda N° 692 destina R$ 100000,00 para Apoio às atividades da AGAP","2013-01-16 00:57:00","DF","Emenda N° 692<BR>Valor:  R$ 100000,00 <BR>Autor: Wasny de Roure <BR>O valor será gasto em: Apoio às atividades da AGAP<BR>Região do DF onde será gasto o recurso: DF<BR>Ação: Não informada <BR>Função: Cultura<BR>Subfunção: Difusão cultural<BR>Unidade Orçamentária: SE Cultura","DF,Wasny de Roure,Cultura,Difusão cultural,2013,", "-15.77972", "-47.92972",YES,YES
"693","Aqui a Emenda N° 693 destina R$ 100000,00 para Apoio à realização da FEICOTUR","2013-01-16 00:57:00","DF","Emenda N° 693<BR>Valor:  R$ 100000,00 <BR>Autor: Wasny de Roure <BR>O valor será gasto em: Apoio à realização da FEICOTUR<BR>Região do DF onde será gasto o recurso: DF<BR>Ação: Não informada <BR>Função: Cultura<BR>Subfunção: Difusão cultural<BR>Unidade Orçamentária: SE Cultura","DF,Wasny de Roure,Cultura,Difusão cultural,2013,", "-15.77972", "-47.92972",YES,YES
"694","Aqui a Emenda N° 694 destina R$ 180000,00 para Apoio à realização da Festa Genuína","2013-01-16 00:57:00","DF","Emenda N° 694<BR>Valor:  R$ 180000,00 <BR>Autor: Wasny de Roure <BR>O valor será gasto em: Apoio à realização da Festa Genuína<BR>Região do DF onde será gasto o recurso: DF<BR>Ação: Não informada <BR>Função: Cultura<BR>Subfunção: Difusão cultural<BR>Unidade Orçamentária: SE Cultura","DF,Wasny de Roure,Cultura,Difusão cultural,2013,", "-15.77972", "-47.92972",YES,YES
"695","Aqui a Emenda N° 695 destina R$ 50000,00 para Apoio à realização da Roda do Negro d´Água","2013-01-16 00:57:00","DF","Emenda N° 695<BR>Valor:  R$ 50000,00 <BR>Autor: Wasny de Roure <BR>O valor será gasto em: Apoio à realização da Roda do Negro d´Água<BR>Região do DF onde será gasto o recurso: DF<BR>Ação: Não informada <BR>Função: Cultura<BR>Subfunção: Difusão cultural<BR>Unidade Orçamentária: SE Cultura","DF,Wasny de Roure,Cultura,Difusão cultural,2013,", "-15.77972", "-47.92972",YES,YES
"696","Aqui a Emenda N° 696 destina R$ 60000,00 para Apoio ao projeto Capoterapia","2013-01-16 00:57:00","DF","Emenda N° 696<BR>Valor:  R$ 60000,00 <BR>Autor: Wasny de Roure <BR>O valor será gasto em: Apoio ao projeto Capoterapia<BR>Região do DF onde será gasto o recurso: DF<BR>Ação: Não informada <BR>Função: Cultura<BR>Subfunção: Difusão cultural<BR>Unidade Orçamentária: SE Cultura","DF,Wasny de Roure,Cultura,Difusão cultural,2013,", "-15.77972", "-47.92972",YES,YES
"697","Aqui a Emenda N° 697 destina R$ 150000,00 para Apoio ao projeto Amor em Ação","2013-01-16 00:57:00","DF","Emenda N° 697<BR>Valor:  R$ 150000,00 <BR>Autor: Wasny de Roure <BR>O valor será gasto em: Apoio ao projeto Amor em Ação<BR>Região do DF onde será gasto o recurso: DF<BR>Ação: Não informada <BR>Função: Cultura<BR>Subfunção: Difusão cultural<BR>Unidade Orçamentária: SE Cultura","DF,Wasny de Roure,Cultura,Difusão cultural,2013,", "-15.77972", "-47.92972",YES,YES
"698","Aqui a Emenda N° 698 destina R$ 100000,00 para Apoio às atividades do Centro de Reabilitação do Preso","2013-01-16 00:57:00","DF","Emenda N° 698<BR>Valor:  R$ 100000,00 <BR>Autor: Wasny de Roure <BR>O valor será gasto em: Apoio às atividades do Centro de Reabilitação do Preso<BR>Região do DF onde será gasto o recurso: DF<BR>Ação: Não informada <BR>Função: Cultura<BR>Subfunção: Difusão cultural<BR>Unidade Orçamentária: SE Cultura","DF,Wasny de Roure,Cultura,Difusão cultural,2013,", "-15.77972", "-47.92972",YES,YES
"699","Aqui a Emenda N° 699 destina R$ 70000,00 para Apoio à realização do 4o Arraiá da Prefeitura do Itapoã","2013-01-16 00:57:00","XXVIII-Itapoã","Emenda N° 699<BR>Valor:  R$ 70000,00 <BR>Autor: Wasny de Roure <BR>O valor será gasto em: Apoio à realização do 4o Arraiá da Prefeitura do Itapoã<BR>Região do DF onde será gasto o recurso: XXVIII-Itapoã<BR>Ação: Não informada <BR>Função: Cultura<BR>Subfunção: Difusão cultural<BR>Unidade Orçamentária: SE Cultura","XXVIII-Itapoã,Wasny de Roure,Cultura,Difusão cultural,2013,", "-15.74452", "-47.75965",YES,YES
"700","Aqui a Emenda N° 700 destina R$ 100000,00 para Apoio às atividades do IACC","2013-01-16 00:57:00","DF","Emenda N° 700<BR>Valor:  R$ 100000,00 <BR>Autor: Wasny de Roure <BR>O valor será gasto em: Apoio às atividades do IACC<BR>Região do DF onde será gasto o recurso: DF<BR>Ação: Não informada <BR>Função: Cultura<BR>Subfunção: Difusão cultural<BR>Unidade Orçamentária: SE Cultura","DF,Wasny de Roure,Cultura,Difusão cultural,2013,", "-15.77972", "-47.92972",YES,YES
